substance,substance_name,priority_score,list_score,bio_score,n_lists,top_list_cat,echa_lists,bio_activity_labels
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/d9fc4aadc1e048078700016509343e51,"(3R,4S,5S,6R,7R,9R,10E,11S,12R,13S,14R)-6-[(2S,3R,4S,6R)-4-dimethylamino-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-7,12,13-trihydroxy-10-hydroxyimino-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-1-oxacyclotetradecan-2-one",3,3,0,3,Harmonised / CLP,dossier_evaluation|harmonised_list|reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/da5d5227ac43334d69f4c2194346d0ed,Pentane,3,3,0,3,Harmonised / CLP,harmonised_list|reach_registrations|eu_positive_list,non-polar solvent|refrigerant
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dd286a86a814d241170f4edac638e870,Potassium fluoride,3,3,0,3,Harmonised / CLP,dossier_evaluation|harmonised_list|reach_registrations,poison
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dddcf93030236c8e9bdb3931fb2b63d8,"2,2'-diallyl-4,4'-sulfonyldiphenol",3,3,0,3,Harmonised / CLP,reach_registrations|harmonised_list|dossier_evaluation,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddea1017a175232084503d242156e135,"2,5-xylenol",3,3,0,3,Harmonised / CLP,harmonised_list|reach_registrations|dossier_evaluation,volatile oil component|animal metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df4a0e265edf62521fca3e32ca1e4b95,4-chloroformylphthalic anhydride,3,3,0,3,Harmonised / CLP,reach_registrations|clh_process|dossier_evaluation,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e09a75fb49c58ee90ef07c5e2d72ceda,aminocarb (ISO); 4-dimethylamino-3-tolyl methylcarbamate,3,2,1,1,Harmonised / CLP,harmonised_list,acaricide|agrochemical|molluscicide|carbamate insecticide|EC 3.1.1.7 (acetylcholinesterase) inhibitor
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e1021459fc867b871ee77b2c0d7cefa8,"2,2'-azobis[2-methylpropionamidine] dihydrochloride",3,3,0,3,Harmonised / CLP,dossier_evaluation|harmonised_list|reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e210bf3fd84ab5e2ca6c339ecd3406de,"1,3-bis(3-methyl-2,5-dioxo-1H-pyrrolinylmethyl)benzene",3,3,0,3,Harmonised / CLP,dossier_evaluation|reach_registrations|harmonised_list,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e27f9ce1e8631c7447329fa2aea42141,Isooctyl acrylate,3,3,0,3,Harmonised / CLP,dossier_evaluation|reach_registrations|harmonised_list,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e292cc0f299f6f501c1a6c19ae79e5ad,1-hydroperoxycyclohexyl 1-hydroxycyclohexyl peroxide,3,3,0,3,Harmonised / CLP,harmonised_list|reach_registrations|dossier_evaluation,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e2b544855e50a6564b61cf48d8f177a4,dicrotophos (ISO); (Z)-2-dimethylcarbamoyl-1-methylvinyl dimethyl phosphate,3,2,1,1,Harmonised / CLP,harmonised_list,avicide|acaricide|agrochemical|EC 3.1.1.7 (acetylcholinesterase) inhibitor
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e2c78172ad69f4920f32dbd96d37f9c7,Propionic anhydride,3,3,0,3,Harmonised / CLP,harmonised_list|reach_registrations|eu_positive_list,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e2dc06db190a65e52f7829d951adf1a8,4-phenylbenzophenone,3,3,0,3,Harmonised / CLP,clh_process|reach_registrations|dossier_evaluation,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e31e9796c154643b5e08c9a8232a3d7e,"(E)-3,7,11-trimethyldodeca-1,6,10-trien-3-ol",3,3,0,2,PBT,reach_registrations|pbt_assessment,
