substance,substance_name,priority_score,list_score,bio_score,n_lists,top_list_cat,has_bio,quadrant
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7d332b287c67123d184387118e123e59,1-(4-(trans-4-ethylcyclohexyl)phenyl)ethanone,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7d34703cccb90d709d99b08704409e36,nickel dichlorate,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7d67c12429a663cb682ff7b5e42b508f,Bentaluron,2,2,0,1,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7d7972bc72425e2ba74106355955f8f0,Nitrogen dioxide,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7dbd7b33d30e116b59926eeaba2888e1,"2,4-dichloro-5-hydroxyacetanilide",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7dd725186d10c5e1919f0e01ca62c206,"Ethanol, 2-[2-(4-dibenzo[b,f][1,4]thiazepin-11-yl-1-piperazinyl)ethoxy]-, (2E)-2-butenedioate (1:1)",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7df0d4ab93f7537522bdebf51b862e46,diethylmercury,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7df2b1b076c36a9760637e26b2c686bd,"1,1-dichloro-1-nitroethane",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7e02315d30d6d0693c0aeed33bd3982f,"N-(2-(6-ethyl-7-(4-methylphenoxy)-1H-pyrazolo[1,5-b][1,2,4]triazol-2-yl)propyl)-2-octadecyloxybenzamide",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7e07450eb7b86f9d5de4547b05c6f233,"4-amino-N,N-dimethylaniline; 3-amino-N,N'-dimethylaniline",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7e13b8c2a825fdea81d880a595e725a9,2-(diphosphonomethyl)succinic acid,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7e1a18b47848fdbae400c601104eb398,"2,3-dinitrophenol",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7e288f3f2da7ff89b92593db1e5eaaeb,"Trisodium-3-amino-6,13-dichloro-10-((3-((4-chloro-6-(2-sulfophenylamino)-1,3,5-triazin-2-yl)amino)propyl)amino)-4,11-triphenoxydioxazinedisulfonate",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7e33831bd5e582d9d4c233498b621eb9,"menadione sodium bisulfite; 2-naphthalenesulfonic acid, 1,2,3,4-tetrahydro-2-methyl-1,4-dioxo-, sodium salt",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7e4892912aa20fb3429469aea9646e4e,"Triphenyl(phenylmethyl)phosphonium 1,1,2,2,3,3,4,4,4-nonafluoro-N-methyl-1-butanesulfonamide (1:1)",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7e575162b88d93bcdc1b9b150b5d2227,Cyclaniliprole,2,2,0,1,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7e969f37dcc0442b2a257509a84f3f2d,"1-((2-quinolinyl-carbonyl)oxy)-2,5-pyrrolidinedione",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7eaedd7a1b4367aae6b5ddb7a0bdcf84,Methoxycarbonyloxycyclooct-4-ene,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7ebfb70d7cd1d667ebd9b85b4dc2528d,"Octadecan-1-ol, ethoxylated",2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7ed3a91f67310e6dd39355a823d6ca58,Methyl decanoate,2,2,0,2,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7ef6bb92f298e0c14ef630168e913aac,disodium hexachloroplatinate,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7f10222394d8a4d1b3f810a6b9fa3ac7,Silver iodide,2,2,0,2,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7f3e98b558ea503282c490a1bc7d8320,nickel chromate,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7f687d9096d6e6b1673dddb1db42ec5d,"2,3-dichloro-5-trifluoromethyl-pyridine",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7f699bb32bea9f60b07377c5755ad858,"A mixture of: cis-(5-ammonium-1,3,3-trimethyl)-cyclohexanemethylammonium phosphate (1:1); trans-(5-ammonium-1,3,3-trimethyl)-cyclohexanemethylammonium phosphate (1:1)",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7f742808e91d9b77ba96e7556672b5df,"2'-(2-cyano-4,6-dinitrophenylazo)-5'-(N,N-dipropylamino)propionanilide",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7f776215fe8a39dade4a660e6751589d,6-hydroxyindole,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7fc6230cf59cb491ef465413bcba9670,"N-[4-(4-cyano-2-furfurylidene-2,5-dihydro-5-oxo-3-furyl)phenyl]butane-1-sulfonamide",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7fcf82c7da569049cf2a0b5017291691,Barbital,2,0,2,1,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7fd4a3952c2f20d89001c9c7d799589e,(isooctanoato-O)(neodecanoato-O)nickel,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/801957c127970cc7f57d0c58e11878c6,"mipafox (ISO); N,N'- di-isopropylphosphorodiamidic fluoride",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/801d5eb61319da734f90d69bca558166,"3-amino-4-chlorobenzoic acid, hexadecyl ester",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/805697522ba7c376c4f68404ce3c236b,Benzyl-2-hydroxydodecyldimethylammonium benzoate,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/809181e5179e2a01e4fa567a002f606f,"3,5-dichloro-2,6-difluoropyrdine-4-amine",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/809a62b6a429a62d705bfdc36ab8f1bc,Naproxen,2,0,2,1,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/80b5737f8e2935cbc8e99ba6f7740c0e,"dipropyl 6,7-methylenedioxy-1,2,3,4-tetrahydro-3-methylnaphthalene-1,2-dicarboxylate; propylisome",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/810eef7e110cd80e5dc3ac1e43b5b9a9,5-nitro-o-toluidine,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8125be5c3efb9a2b82f039c998a81513,"2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)pent-4-en-2-ol",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8158986fe187b50b0583868f6427e504,2'-phenylacetohydrazide,2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/818818a5ada106f18cd4969977db8b56,A mixture of: 2-methyl-1-(6-methylbicyclo[2.2.1]hept-5-en-2-yl)pent-1-en-3-ol; 2-methyl-1-(1-methylbicyclo[2.2.1]hept-5-en-2-yl)-pent-1-en-3-ol; 2-methyl-1-(5-methylbicyclo[2.2.1]hept-5-en-2-yl)pent-1-en-3-ol,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/819d85b118fa50ab3edc4c1988a3a1dc,demeton,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/81ac7c1cdc0aeea776c44788ac1f5992,1-dodecyl-2-pyrrolidone,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/81b38379380c1fe701dcda5389c0eb43,chlormethyl methyl ether; chlorodimethyl ether,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/81b38feb47a82abdebb2d6528318fda9,"N,N-dimethyl-o-toluidine",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/81bbb54ae483701ff7a6110d84f02d8f,"1,1-dimethylethyl 4'-(bromomethyl)biphenyl-2-carboxylate",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/81d071d7173cee8d024aabefea77889a,"perfluorononan-1-oic acid, sodium salts",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/821e48caeda1bd3e45ad26d800f86d2d,"D, L-(N,N-diethyl-2-hydroxy-2-phenylacetamide)",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8241b5b15bc4204a30354d2e149fe2ec,Flucycloxuron,2,2,0,1,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/829d6f81b0366db45c1fea32a684ae9a,"Chloro-N,N-dimethylformiminium chloride",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/82a9fd13112cafb1b27f8e30a6b388c6,Diiron tris(sulphate),2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/82ad5ad7d1cdb2f9776e3bbb125ad95c,"5-(4-chloro-2-nitro-phenylazo)-1,2-dihydro-6-hydroxy-1,4-dimethyl-2-oxo-pyridine-3-carbonitrile",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/82dafe09a7b87a9fe17b5222a89d7d2b,2-acetoxymethyl-4-benzyloxybut-1-yl acetate,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/831c0f721703edc286b13a28220c9a3a,2-fluoro-5-trifluoromethylpyridine,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/832cc81974f7f608d12ea65380ac1aa4,calcium sulphide,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8340cd41ca1af27c4e8bc38a74e3049f,"2,3,3-trimethylpentane",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/835bb2b44a612206a9746f88e9444b5c,"2-butyl-1,3-diazaspiro[4.4]non-1-en-4-one hydrochloride",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/836dafa36d86e594f333fe36a19557ec,tetrabutylammonium butyl tris-(4-tert-butylphenyl)borate,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8379e370f46844306dd0e5fbb1858831,"Trisodium 5-amino-3-[5-(2-bromoacryloylamino)-2-sulfonatophenylazo]-4-hydroxy-6-(4-vinylsulfonylphenylazo)naphthalene-2,7-disulfonate",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/837dd6937e583b412c459f6ab3612d9d,"2,4,5-trichlorophenol",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8393754da6f8065de96ec396723224d4,"4H-3,1-benzoxazine-2,4(1H)-dione",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/83dd4fcc1a11a9fa7965c32a89dc37b6,"1,6-bis(nitrilo(2,2-dimethyl)propylidene)hexane",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/83f3329723e7d1f6fd24ad8977045ac9,"3,5-dichloro-2-fluoro-4-(1,1,2,3,3,3-hexafluoropropoxy)aniline",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/840883b51f1ed5378b33a8231c2ffc51,"Bis(3,5,5-trimethylhexanoyl) peroxide",2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8414f90bc8d3382aecacad637ec900e2,Ethalfluralin,2,2,0,1,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8417a8233c9b7226c8c80225fdbcb5f2,Anilofos,2,2,0,1,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/844e178e35d6e3991f17d951547b2d5a,Methyl (R)-2-(4-(3-chloro-5-trifluoromethyl-2-pyridyloxy)phenoxy)propionate,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8470e666903affa45bfc686cf7c46270,"N,N-bis(2-(p-toluenesulfonyloxy)ethyl)-p-toluenesulfonamide",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/847271f7893745c254e8827aa1cf8bda,"2,2-dimethyl-1,3-propanediol",2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/84856cce702320fea15a563caff686ba,3-(4-fluorophenyl)-2-methylpropionylchloride,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/848d2147be0f5745b4bddc96ecc9c7f7,"3,4-dichloroaniline",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8491f768c016f2a7bc49862ae24720c2,Cyanoguanidine,2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/84a685d9448cbf536c79d37b44d12ef5,2-(1-methylpropyl)-4-tert-butylphenol,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/84bcc3a10c1b829d844c5a452a886fdd,hexadecyl 3-amino-4-isopropoxybenzoate,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/84cc035527c94216523f6e529b5f4aae,"4-ACETOXY-2-BUTYRYLOXY-METHYL-1,3-OXATHIOLAN",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/84d18d9d81db71d6d9171ecd6792596f,"3-(4-chlorophenyl)-1,1-dimethyluronium trichloroacetate; monuron-TCA",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/84da8a96ea5bbd75e7125bda933add57,"(6-(4-hydroxy-3-(2-methoxyphenylazo)-2-sulfonato-7-naphthylamino)-1,3,5-triazin-2,4-diyl)bis[(amino-1-methylethyl)ammonium] formate",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/84ff675a214567206c62ad67ac343474,Dimefuron,2,2,0,1,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8505035f6362a723cc8f9eb9ba4a5213,"(2-hydroxy-1,1-dimethylethyl)ammonium chloride",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8511c2f6f195c4b80b629663af13804d,"7-chloro-1-cyclopropyl-6-fluoro-1,4-dihydro-4-oxoquinoline-3-carboxylic acid",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/85359c47aab6c6f5d908de33daafec83,"S-[2-(ethylsulphinyl)ethyl] O,O-dimethyl phosphorodithioate",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/85370cfd809a150ed507e31ec1677414,Triisobutyl phosphate,2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/855332003027fe8e3dfc55c85d21e8d6,"[ethylenebis[nitrilobis(methylene)]]tetrakisphosphonic acid, potassium salt",2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/85886b154f637dde505e93ad8b386fc9,morfamquat sulfate,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/85e54436f190d02e4ae1a2891dbc8227,"N,N,N-trimethylanilinium chloride",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/85e84a977625dec320a1eb6ad23099d3,Chloro(3-(3-chloro-4-fluorophenyl)propyl)dimethylsilane,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/85e9757aac1a6c910c26de846ffefa69,Difenzoquat,2,2,0,1,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/85f7aaa7ccc57f7ea3d8ecec93cb460c,1-chloro-1-nitropropane,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8659281bca1d83ccf23235439d45f50f,Methyl 3-isocyanatosulfonyl-2-thiophenecarboxylate,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/86684436c28315ce58222a520dad2c44,Methanethiol,2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/867eebdf2064398f0c93903b62b9b76c,2-mercaptoethanol,2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8697f55b0cc9b13dc146653bcfa66391,"1-hydroxy-4-fluoro-1,4-diazoniabicyclo[2.2.2]octane bis(tetrafluoroborate)",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/86a8b08f4912a851a41a6bc511c690c7,"(2R,3R)-3-((R)-1-(tert-butyldimethylsiloxy)ethyl)-4-oxoazetidin-2-yl acetate",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/86baea939e06e1c27f5240607238bacc,"2-Isobutyryl-3,N-diphenylacrylamide",2,2,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/86bf293e2c5b1d6b26f57735e278f8bb,dinickel boride,2,2,0,1,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/86d1cb731ad564e7abc0a9ab12789d89,Kasugamycin,2,2,0,1,Pesticides,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/86d40cfdd481b5d74ea51c35d44fc72d,4-hydroxybutyl acrylate,2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/86ec176cbb42323a7d361ee3a0a5cad3,"2-Butanone, peroxide",2,2,0,3,Other,FALSE,Q3: broad regulation & no ChEBI evidence
